,Topic_0,Topic_1,Topic_2,title,Order,genres,rating
184,0.42717891931533813,0.43486592173576355,0.1379551887512207,X-Men: Apocalypse,"1,0,2","['Sci', 'Adventure', 'Action']",6.9
185,0.5973024368286133,0.027102142572402954,0.37559542059898376,Sherlock Holmes: A Game of Shadows,"0,2,1","['Mystery', 'Adventure', 'Action']",7.5
186,0.148662731051445,0.6699920296669006,0.18134525418281555,Despicable Me,"1,2,0","['Fantasy', 'Family', 'Comedy', 'Animation']",7.6
187,0.5354794859886169,0.3637743890285492,0.10074611008167267,Cinderella,"0,1,2","['Romance', 'Family', 'Fantasy', 'Drama']",6.9
188,0.5465012192726135,0.12056007236242294,0.3329387307167053,Madagascar,"0,2,1","['Family', 'Adventure', 'Comedy', 'Animation']",6.9
189,0.02455606311559677,0.271735817193985,0.7037081122398376,World War Z,"2,1,0","['Sci', 'Horror', 'Adventure', 'Action']",7.0
190,0.21846933662891388,0.20784792304039001,0.5736827850341797,Brave,"2,0,1","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",7.1
191,0.05984852463006973,0.8838229179382324,0.05632852390408516,The Simpsons Movie,"1,0,2","['Adventure', 'Comedy', 'Animation']",7.3
192,0.15174297988414764,0.5851582288742065,0.2630988359451294,The Revenant,"1,2,0","['Adventure', 'Drama', 'History', 'Western', 'Action']",8.0
193,0.6007480025291443,0.3592391610145569,0.04001280292868614,The Meg,"0,1,2","['Thriller', 'Sci', 'Horror', 'Action']",5.6
194,0.39556822180747986,0.25337034463882446,0.3510614037513733,Ralph Breaks the Internet,"0,2,1","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",7.1
195,0.41296622157096863,0.41672009229660034,0.17031367123126984,Hotel Transylvania 3: Summer Vacation,"1,0,2","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",6.3
196,0.48116177320480347,0.21479372680187225,0.3040445148944855,The Boss Baby,"0,2,1","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",6.3
197,0.5665972232818604,0.026043793186545372,0.40735897421836853,Dunkirk,"0,2,1","['Drama', 'Thriller', 'History', 'War', 'Action']",7.9
198,0.36900660395622253,0.026139063760638237,0.6048543453216553,Sherlock Holmes,"2,0,1","['Mystery', 'Adventure', 'Action']",7.6
199,0.2651755213737488,0.39225006103515625,0.34257444739341736,Meet the Fockers,"1,2,0","['Romance', 'Comedy']",6.3
200,0.4395444393157959,0.5341335535049438,0.026322010904550552,WALL·E,"1,0,2","['Sci', 'Family', 'Adventure', 'Animation']",8.4
201,0.1456274688243866,0.25977689027786255,0.5945956110954285,Kung Fu Panda 3,"2,1,0","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation', 'Action']",7.1
202,0.2319130003452301,0.5181885361671448,0.24989847838878632,Terminator 2: Judgment Day,"1,2,0","['Sci', 'Action']",8.5
203,0.3480193614959717,0.40441909432411194,0.247561514377594,Ant-Man,"1,0,2","['Comedy', 'Sci', 'Adventure', 'Action']",7.3
204,0.896811842918396,0.05852511525154114,0.044663071632385254,Dr. Seuss' the Grinch,"0,1,2","['Fantasy', 'Family', 'Comedy', 'Animation']",6.3
205,0.29001253843307495,0.308103084564209,0.40188437700271606,Ghost,"2,1,0","['Romance', 'Thriller', 'Fantasy', 'Drama']",7.0
206,0.49824702739715576,0.016343306750059128,0.485409677028656,Rio 2,"0,2,1","['Musical', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",6.3
207,0.4744477868080139,0.4007619023323059,0.12479029595851898,Troy,"0,1,2","['History', 'Drama']",7.2
208,0.4451868534088135,0.5292598605155945,0.025553278625011444,Toy Story 2,"1,0,2","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",7.9
209,0.24941907823085785,0.38215330243110657,0.36842766404151917,How to Train Your Dragon,"1,2,0","['Adventure', 'Family', 'Fantasy', 'Animation', 'Action']",8.1
210,0.39354628324508667,0.20722973346710205,0.3992239534854889,Twister,"2,0,1","['Thriller', 'Adventure', 'Action']",6.4
211,0.4762490391731262,0.3290824294090271,0.19466851651668549,Oz The Great and Powerful,"0,1,2","['Family', 'Adventure', 'Fantasy']",6.3
212,0.20763170719146729,0.030517540872097015,0.7618507742881775,Clash of the Titans,"2,0,1","['Fantasy', 'Adventure', 'Action']",5.8
213,0.45442479848861694,0.21745148301124573,0.32812371850013733,Maleficent: Mistress of Evil,"0,2,1","['Family', 'Adventure', 'Fantasy']",6.6
214,0.44155076146125793,0.2311992645263672,0.32725000381469727,War for the Planet of the Apes,"0,2,1","['Adventure', 'Drama', 'Thriller', 'Sci', 'Action']",7.4
215,0.48646679520606995,0.2928268313407898,0.22070637345314026,Shrek,"0,1,2","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",7.8
216,0.1561352014541626,0.5545008778572083,0.28936389088630676,Mr. & Mrs. Smith,"1,2,0","['Crime', 'Thriller', 'Comedy', 'Action']",6.5
217,0.11969207227230072,0.241419717669487,0.6388881802558899,Angels & Demons,"2,1,0","['Mystery', 'Thriller', 'Action']",6.7
218,0.6528451442718506,0.04100422188639641,0.3061506450176239,Bruce Almighty,"0,2,1","['Fantasy', 'Comedy', 'Drama']",6.8
219,0.5209335088729858,0.3047296702861786,0.17433685064315796,Rio,"0,1,2","['Musical', 'Adventure', 'Comedy', 'Family', 'Animation', 'Crime']",6.9
220,0.5695527195930481,0.1445809155702591,0.2858663499355316,Saving Private Ryan,"0,2,1","['War', 'Drama']",8.6
221,0.7151874303817749,0.255557656288147,0.029254959896206856,Rise of the Planet of the Apes,"0,1,2","['Thriller', 'Sci', 'Action', 'Drama']",7.6
222,0.4739185571670532,0.19947046041488647,0.3266109526157379,Home Alone,"0,2,1","['Family', 'Comedy']",7.6
223,0.3226615786552429,0.23038160800933838,0.4469568431377411,Star Wars: Episode VI - Return of the Jedi,"2,0,1","['Fantasy', 'Sci', 'Adventure', 'Action']",8.3
224,0.31373271346092224,0.4949877858161926,0.19127947092056274,Charlie and the Chocolate Factory,"1,0,2","['Musical', 'Adventure', 'Comedy', 'Family', 'Fantasy']",6.6
225,0.24930724501609802,0.5143434405326843,0.23634931445121765,Hotel Transylvania 2,"1,0,2","['Fantasy', 'Family', 'Comedy', 'Animation']",6.7
226,0.2628002166748047,0.19361010193824768,0.5435896515846252,Indiana Jones and the Last Crusade,"2,0,1","['Adventure', 'Action']",8.2
227,0.6025180220603943,0.10787726193666458,0.2896047830581665,San Andreas,"0,2,1","['Thriller', 'Adventure', 'Action', 'Drama']",6.0
228,0.413178414106369,0.12953205406665802,0.45728954672813416,It Chapter Two,"2,0,1","['Horror', 'Fantasy', 'Drama']",6.5
229,0.5395519733428955,0.21175916492938995,0.24868886172771454,Jaws,"0,2,1","['Thriller', 'Adventure']",8.0
230,0.5988602638244629,0.379707008600235,0.02143268659710884,Wreck-It Ralph,"0,1,2","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",7.7
231,0.308989942073822,0.2511656582355499,0.4398444592952728,The Hangover,"2,0,1",['Comedy'],7.7
232,0.7029247283935547,0.12487795948982239,0.17219729721546173,The Lego Movie,"0,2,1","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation', 'Action']",7.7
233,0.25473499298095703,0.5267460346221924,0.21851897239685059,Bumblebee,"1,0,2","['Sci', 'Adventure', 'Action']",6.8
234,0.48241913318634033,0.33870211243629456,0.17887873947620392,Star Trek Into Darkness,"0,1,2","['Sci', 'Adventure', 'Action']",7.7
235,0.5966525673866272,0.37372124195098877,0.02962617762386799,The Matrix,"0,1,2","['Sci', 'Action']",8.7
236,0.16702823340892792,0.37215864658355713,0.46081310510635376,Pretty Woman,"2,1,0","['Romance', 'Comedy']",7.0
237,0.23361581563949585,0.596950888633728,0.16943329572677612,Cars,"1,0,2","['Family', 'Sport', 'Comedy', 'Animation']",7.1
238,0.4902464747428894,0.2479359656572342,0.2618175446987152,Gladiator,"0,2,1","['Adventure', 'Action', 'Drama']",8.5
239,0.3364203870296478,0.3678956627845764,0.29568395018577576,X-Men: The Last Stand,"1,0,2","['Sci', 'Adventure', 'Action']",6.7
240,0.5108498930931091,0.2973192632198334,0.1918308287858963,National Treasure: Book of Secrets,"0,1,2","['Mystery', 'Thriller', 'Adventure', 'Action']",6.5
241,0.030003046616911888,0.4221500754356384,0.5478469133377075,Lucy,"2,1,0","['Thriller', 'Sci', 'Action']",6.4
242,0.5243527889251709,0.23989009857177734,0.23575709760189056,Mission: Impossible,"0,1,2","['Thriller', 'Adventure', 'Action']",7.1
243,0.2489713877439499,0.30843424797058105,0.4425943195819855,300,"2,1,0","['Action', 'Drama']",7.6
244,0.38210898637771606,0.13499873876571655,0.4828922748565674,The Last Samurai,"2,0,1","['War', 'Action', 'Drama']",7.7
245,0.635666012763977,0.24098551273345947,0.1233484223484993,Dying to Survive,"0,1,2","['Comedy', 'Drama']",7.9
246,0.4931853413581848,0.3033077120780945,0.2035069763660431,Ocean's Eleven,"0,1,2","['Crime', 'Thriller']",7.7
247,0.5131306052207947,0.19570180773735046,0.29116758704185486,"My People, My Country","0,2,1","['History', 'Drama']",6.4
248,0.36793309450149536,0.2671907842159271,0.3648761808872223,Thor,"0,2,1","['Fantasy', 'Adventure', 'Action']",7.0
249,0.4884139597415924,0.023696094751358032,0.48788994550704956,Pearl Harbor,"0,2,1","['Drama', 'History', 'Romance', 'War', 'Action']",6.2
250,0.25547733902931213,0.3497820496559143,0.39474061131477356,Tarzan,"2,1,0","['Adventure', 'Drama', 'Romance', 'Fantasy', 'Action']",6.2
251,0.2554941177368164,0.3497670590877533,0.3947387933731079,The Legend of Tarzan,"2,1,0","['Adventure', 'Drama', 'Romance', 'Fantasy', 'Action']",6.2
252,0.44384294748306274,0.28287437558174133,0.2732827067375183,La La Land,"0,1,2","['Musical', 'Music', 'Comedy', 'Drama', 'Romance']",8.0
253,0.21962326765060425,0.6115164160728455,0.1688603013753891,The Greatest Showman,"1,0,2","['Musical', 'Biography', 'Drama']",7.6
254,0.35651880502700806,0.3589925467967987,0.28448861837387085,Men in Black II,"1,0,2","['Mystery', 'Adventure', 'Comedy', 'Sci', 'Action']",6.2
255,0.5467221140861511,0.023734046146273613,0.4295438230037689,The Bourne Ultimatum,"0,2,1","['Mystery', 'Thriller', 'Action']",8.0
256,0.029589224606752396,0.7451057434082031,0.22530505061149597,The Mummy Returns,"1,2,0","['Fantasy', 'Thriller', 'Adventure', 'Action']",6.3
257,0.39601418375968933,0.056860871613025665,0.547124981880188,Alvin and the Chipmunks: The Squeakquel,"2,0,1","['Music', 'Comedy', 'Family', 'Fantasy', 'Animation']",4.5
258,0.35250788927078247,0.25882554054260254,0.3886665403842926,Les Misérables,"2,0,1","['Musical', 'Drama', 'History', 'Romance', 'War']",7.6
259,0.5752120614051819,0.39527398347854614,0.029513966292142868,The Exorcist,"0,1,2",['Horror'],8.0
260,0.13069239258766174,0.13189248740673065,0.7374151349067688,Mrs. Doubtfire,"2,1,0","['Family', 'Comedy', 'Drama']",7.0
261,0.31375306844711304,0.4053899347782135,0.28085699677467346,Terminator Genisys,"1,0,2","['Thriller', 'Sci', 'Adventure', 'Action']",6.3
262,0.6574674844741821,0.13197661936283112,0.21055592596530914,Warcraft,"0,2,1","['Fantasy', 'Adventure', 'Action']",6.8
263,0.48614436388015747,0.15059305727481842,0.3632626235485077,Mamma Mia! Here We Go Again,"0,2,1","['Musical', 'Romance', 'Comedy']",6.7
264,0.33970046043395996,0.6292269229888916,0.03107263706624508,A Star Is Born,"1,0,2","['Romance', 'Music', 'Drama']",7.7
265,0.1922331303358078,0.38871094584465027,0.41905587911605835,Terminator 3: Rise of the Machines,"2,1,0","['Sci', 'Action']",6.3
266,0.2966863214969635,0.6573123931884766,0.04600125178694725,Pokémon Detective Pikachu,"1,0,2","['Mystery', 'Adventure', 'Comedy', 'Family', 'Sci', 'Action']",6.6
267,0.02313820831477642,0.6336672902107239,0.34319451451301575,Die Another Day,"1,2,0","['Thriller', 'Adventure', 'Action']",6.1
268,0.8494811058044434,0.12364274263381958,0.026876099407672882,The Secret Life of Pets 2,"0,1,2","['Family', 'Adventure', 'Comedy', 'Animation']",6.5
269,0.03689315915107727,0.9270889163017273,0.03601790964603424,Cast Away,"1,0,2","['Romance', 'Adventure', 'Drama']",7.8
270,0.2526201903820038,0.23593813180923462,0.5114416480064392,Rampage,"2,0,1","['Sci', 'Adventure', 'Action']",6.1
271,0.11831746250391006,0.18555058538913727,0.6961319446563721,The King's Speech,"2,1,0","['Biography', 'History', 'Drama']",8.0
272,0.27013784646987915,0.521973729133606,0.2078884243965149,The Matrix Revolutions,"1,0,2","['Sci', 'Action']",6.8
273,0.585460364818573,0.1896084100008011,0.22493116557598114,The Intouchables,"0,2,1","['Biography', 'Comedy', 'Drama']",8.5
274,0.5932457447052002,0.2337995022535324,0.1729547381401062,Django Unchained,"0,1,2","['Western', 'Drama']",8.4
275,0.6390089988708496,0.02220349945127964,0.3387874364852905,Dances with Wolves,"0,2,1","['Western', 'Adventure', 'Drama']",8.0
276,0.3123089671134949,0.27201321721076965,0.4156777858734131,Twilight,"2,0,1","['Romance', 'Fantasy', 'Drama']",5.2
277,0.024818597361445427,0.44913268089294434,0.5260487198829651,The Chronicles of Narnia: Prince Caspian,"2,1,0","['Fantasy', 'Family', 'Adventure', 'Action']",6.5
278,0.3121258616447449,0.11983198672533035,0.5680421590805054,Bad Boys for Life,"2,0,1","['Crime', 'Thriller', 'Comedy', 'Action']",6.7
279,0.10237700492143631,0.508483350276947,0.3891396224498749,Sex and the City,"1,2,0","['Romance', 'Comedy', 'Drama']",7.1
280,0.3748578429222107,0.5163023471832275,0.10883976519107819,The Captain,"1,0,2","['Thriller', 'History', 'War', 'Drama']",7.4
281,0.3616500496864319,0.01996767334640026,0.6183822751045227,The Chronicles of Narnia: The Voyage of the Dawn Treader,"2,0,1","['Family', 'Adventure', 'Fantasy']",6.3
282,0.19541075825691223,0.40467512607574463,0.3999141454696655,Jason Bourne,"1,2,0","['Thriller', 'Action']",6.6
283,0.3647872805595398,0.15710614621639252,0.4781065583229065,The Wolverine,"2,0,1","['Sci', 'Adventure', 'Action']",6.7
284,0.38997411727905273,0.33237534761428833,0.27765053510665894,Kingsman: The Secret Service,"0,1,2","['Thriller', 'Comedy', 'Adventure', 'Action']",7.7
285,0.41168564558029175,0.1649744063615799,0.42333996295928955,Night at the Museum: Battle of the Smithsonian,"2,0,1","['Fantasy', 'Family', 'Adventure', 'Comedy']",6.0
286,0.1354462206363678,0.11176037043333054,0.7527934312820435,Batman,"2,0,1","['Crime', 'Action', 'Drama']",Not Available
287,0.3908877968788147,0.37483835220336914,0.23427382111549377,The Bodyguard,"0,1,2","['Crime', 'Thriller', 'Drama']",8.1
288,0.32072994112968445,0.33467262983322144,0.34459739923477173,Pacific Rim,"2,1,0","['Sci', 'Adventure', 'Action']",6.9
289,0.23440535366535187,0.3773985803127289,0.38819605112075806,Kingsman: The Golden Circle,"2,1,0","['Adventure', 'Comedy', 'Thriller', 'Crime', 'Action']",6.7
290,0.27352914214134216,0.21259771287441254,0.5138731002807617,Ice Age: Collision Course,"2,0,1","['Adventure', 'Comedy', 'Family', 'Romance', 'Sci', 'Fantasy', 'Animation']",5.7
291,0.39307698607444763,0.22613556683063507,0.3807874023914337,Signs,"0,2,1","['Crime', 'Thriller']",6.2
292,0.46887412667274475,0.28214821219444275,0.2489776462316513,X2: X-Men United,"0,1,2","['Thriller', 'Sci', 'Action']",7.4
293,0.17115379869937897,0.4591962695121765,0.36964988708496094,Alita: Battle Angel,"1,2,0","['Thriller', 'Sci', 'Adventure', 'Action']",7.3
294,0.7753573060035706,0.19598181545734406,0.02866092324256897,Toy Story,"0,1,2","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",8.3
295,0.254996120929718,0.3000839352607727,0.44491997361183167,The Mummy: Tomb of the Dragon Emperor,"2,1,0","['Adventure', 'Thriller', 'Fantasy', 'Horror', 'Action']",5.2
296,0.6126663088798523,0.35809817910194397,0.02923552133142948,Prometheus,"0,1,2","['Mystery', 'Sci', 'Adventure']",7.0
297,0.47644177079200745,0.26825782656669617,0.255300372838974,Gone with the Wind,"0,1,2","['Romance', 'History', 'War', 'Drama']",8.1
298,0.4069380760192871,0.21580401062965393,0.37725794315338135,TRON: Legacy,"0,2,1","['Sci', 'Adventure', 'Action']",6.8
299,0.33871498703956604,0.4312474727630615,0.23003754019737244,Mission: Impossible III,"1,0,2","['Thriller', 'Adventure', 'Action']",6.9
300,0.4128625988960266,0.23564164340496063,0.35149574279785156,Grease,"0,2,1","['Musical', 'Romance']",7.2
301,0.30369654297828674,0.1864573359489441,0.5098460912704468,Snow White and the Huntsman,"2,0,1","['Fantasy', 'Adventure', 'Action', 'Drama']",6.1
302,0.6399218440055847,0.02195296250283718,0.3381252586841583,Solo: A Star Wars Story,"0,2,1","['Sci', 'Adventure', 'Action']",6.9
303,0.16102656722068787,0.33372920751571655,0.505244255065918,The Wolf of Wall Street,"2,1,0","['Crime', 'Biography', 'Drama']",8.2
304,0.5566097497940063,0.13275593519210815,0.3106342852115631,Superman Returns,"0,2,1","['Sci', 'Action']",6.0
305,0.03598622977733612,0.536507785320282,0.4275059998035431,Robin Hood: Prince of Thieves,"1,2,0","['Romance', 'Adventure', 'Action', 'Drama']",6.9
306,0.23940631747245789,0.217192143201828,0.5434015393257141,Raiders of the Lost Ark,"2,0,1","['Adventure', 'Action']",8.4
307,0.4196082651615143,0.16104626655578613,0.4193454682826996,Independence Day: Resurgence,"0,2,1","['Sci', 'Adventure', 'Action']",5.2
308,0.46792641282081604,0.23404783010482788,0.2980257272720337,Back to the Future,"0,2,1","['Sci', 'Adventure', 'Comedy']",8.5
309,0.7387132048606873,0.23246470093727112,0.02882208675146103,Live Free or Die Hard,"0,1,2","['Thriller', 'Action']",7.1
310,0.046901144087314606,0.6549686789512634,0.29813018441200256,Monster Hunt,"1,2,0","['Fantasy', 'Adventure', 'Comedy']",6.1
311,0.45510736107826233,0.516160249710083,0.028732378035783768,Godzilla: King of the Monsters,"1,0,2","['Fantasy', 'Sci', 'Adventure', 'Action']",6.0
312,0.11610718071460724,0.783379077911377,0.10051373392343521,Home,"1,0,2","['Adventure', 'Comedy', 'Family', 'Sci', 'Fantasy', 'Animation']",6.6
313,0.18420888483524323,0.615493655204773,0.20029745995998383,Star Trek,"1,2,0","['Sci', 'Adventure', 'Action']",8.3
314,0.4589395821094513,0.2731233537197113,0.2679371237754822,Happy Feet,"0,1,2","['Musical', 'Adventure', 'Music', 'Comedy', 'Family', 'Romance', 'Animation']",6.4
315,0.6918597221374512,0.27718400955200195,0.030956288799643517,Cars 3,"0,1,2","['Sport', 'Adventure', 'Comedy', 'Family', 'Animation']",6.7
316,0.1443452090024948,0.5926816463470459,0.2629731595516205,Ice Age,"1,2,0","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",7.5
317,0.4692881405353546,0.21631696820259094,0.31439489126205444,Fifty Shades Darker,"0,2,1","['Romance', 'Drama']",4.6
318,0.20078016817569733,0.3146906793117523,0.48452919721603394,Monsters vs. Aliens,"2,1,0","['Adventure', 'Comedy', 'Thriller', 'Family', 'Sci', 'Animation', 'Action']",6.4
319,0.3991844654083252,0.2900150418281555,0.3108005225658417,1917,"0,2,1","['War', 'Drama']",8.3
320,0.029056020081043243,0.42668989300727844,0.5442540645599365,Batman Begins,"2,1,0","['Adventure', 'Action']",8.2
321,0.4379958510398865,0.333015501499176,0.2289886325597763,True Lies,"0,1,2","['Thriller', 'Comedy', 'Action']",7.2
322,0.47405993938446045,0.48433271050453186,0.04160735011100769,Slumdog Millionaire,"1,0,2","['Romance', 'Drama']",8.0
323,0.16294978559017181,0.3420896828174591,0.4949605464935303,Taken 2,"2,1,0","['Thriller', 'Action']",6.3
324,0.20398882031440735,0.035228852182626724,0.7607823014259338,G.I. Joe: Retaliation,"2,0,1","['Thriller', 'Sci', 'Adventure', 'Action']",5.8
325,0.44980525970458984,0.14916768670082092,0.40102705359458923,Spider-Man: Into the Spider-Verse,"0,2,1","['Adventure', 'Family', 'Sci', 'Animation', 'Action']",8.4
326,0.5456923842430115,0.02464218996465206,0.42966538667678833,Mad Max: Fury Road,"0,2,1","['Thriller', 'Sci', 'Adventure', 'Action']",8.1
327,0.02113698609173298,0.4031517505645752,0.5757113099098206,Shark Tale,"2,1,0","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Animation']",6.0
328,0.2015760838985443,0.3876267671585083,0.4107971787452698,Once Upon a Time... In Hollywood,"2,1,0","['Comedy', 'Drama']",7.7
329,0.2120095193386078,0.04997951164841652,0.7380109429359436,What Women Want,"2,0,1","['Fantasy', 'Romance', 'Comedy']",6.4
330,0.310759037733078,0.325920432806015,0.3633204996585846,The Adventures of Tintin,"2,1,0","['Mystery', 'Adventure', 'Family', 'Animation', 'Action']",7.3
331,0.2989575266838074,0.02265317551791668,0.6783892512321472,Penguins of Madagascar,"2,0,1","['Adventure', 'Comedy', 'Family', 'Sci', 'Animation']",6.7
332,0.29840287566185,0.1286172866821289,0.5729798674583435,X-Men Origins: Wolverine,"2,0,1","['Sci', 'Adventure', 'Action']",6.6
333,0.768297016620636,0.02210712805390358,0.20959588885307312,The Golden Compass,"0,2,1","['Family', 'Adventure', 'Fantasy']",6.1
334,0.18527840077877045,0.519715428352356,0.29500612616539,Fifty Shades Freed,"1,2,0","['Romance', 'Thriller', 'Drama']",4.5
335,0.2607508599758148,0.4202203154563904,0.3190287947654724,Hitch,"1,2,0","['Romance', 'Comedy']",6.6
336,0.39504194259643555,0.298183411359787,0.30677464604377747,Terminator Salvation,"0,2,1","['Sci', 'Adventure', 'Action']",6.5
337,0.3639334738254547,0.5441513657569885,0.09191521257162094,Captain America: The First Avenger,"1,0,2","['Sci', 'Adventure', 'Action']",6.9
338,0.29272788763046265,0.6750923991203308,0.032179709523916245,Edge of Tomorrow,"1,0,2","['Sci', 'Adventure', 'Action']",7.9
339,0.5062109231948853,0.20425370335578918,0.28953537344932556,There's Something About Mary,"0,2,1","['Romance', 'Comedy']",7.1
340,0.3223227262496948,0.365273654460907,0.3124036490917206,Gone Girl,"1,0,2","['Mystery', 'Thriller', 'Drama']",8.1
341,0.37222033739089966,0.312944620847702,0.3148350715637207,The Fugitive,"0,2,1","['Crime', 'Thriller', 'Action', 'Drama']",6.1
342,0.2183387279510498,0.4603137969970703,0.32134753465652466,Jurassic Park III,"1,2,0","['Thriller', 'Sci', 'Adventure', 'Action']",5.9
343,0.026043569669127464,0.7102231383323669,0.26373323798179626,My Big Fat Greek Wedding,"1,2,0","['Romance', 'Comedy', 'Drama']",6.5
344,0.6816686987876892,0.29736948013305664,0.02096184529364109,Die Hard with a Vengeance,"0,1,2","['Thriller', 'Adventure', 'Action']",7.6
345,0.3092924952507019,0.2872121036052704,0.4034954011440277,Shazam!,"2,0,1","['Fantasy', 'Comedy', 'Adventure', 'Action']",7.1
346,0.4257265329360962,0.4184880554676056,0.15578536689281464,The Nun,"0,1,2","['Mystery', 'Thriller', 'Horror']",5.3
347,0.6037089824676514,0.27706408500671387,0.11922696977853775,Alvin and the Chipmunks,"0,1,2","['Music', 'Comedy', 'Family', 'Fantasy', 'Animation']",5.2
348,0.3612249493598938,0.27855661511421204,0.36021843552589417,Home Alone 2: Lost in New York,"0,2,1","['Crime', 'Family', 'Adventure', 'Comedy']",6.8
349,0.4727109670639038,0.3276279866695404,0.19966106116771698,Notting Hill,"0,1,2","['Romance', 'Comedy', 'Drama']",7.1
350,0.6440544724464417,0.17772740125656128,0.17821814119815826,A Bug's Life,"0,2,1","['Family', 'Adventure', 'Comedy', 'Animation']",7.2
351,0.5644578337669373,0.4100703001022339,0.025471890345215797,Night at the Museum: Secret of the Tomb,"0,1,2","['Fantasy', 'Family', 'Adventure', 'Comedy']",6.2
352,0.4783730208873749,0.07335685938596725,0.44827014207839966,Ocean's Twelve,"0,2,1","['Crime', 'Thriller']",6.5
353,0.49502241611480713,0.19982294738292694,0.30515462160110474,Planet of the Apes,"0,2,1","['Thriller', 'Sci', 'Adventure', 'Action']",5.7
354,0.4022369384765625,0.3050951361656189,0.2926679253578186,The Hangover Part III,"0,1,2","['Comedy', 'Drama', 'Romance', 'War', 'Crime']",5.8
355,0.1961299479007721,0.5147494673728943,0.2891205847263336,The World Is Not Enough,"1,2,0","['Thriller', 'Adventure', 'Action']",6.4
356,0.32315972447395325,0.5100160837173462,0.16682423651218414,Monster Hunt 2,"1,0,2","['Fantasy', 'Sci', 'Adventure', 'Comedy']",5.3
357,0.6925470232963562,0.09042103588581085,0.21703195571899414,Fast & Furious,"0,2,1","['Crime', 'Thriller', 'Action']",6.8
358,0.6925362944602966,0.09043418616056442,0.21702949702739716,The Fast and the Furious,"0,2,1","['Crime', 'Thriller', 'Action']",6.8
359,0.7299957871437073,0.22334611415863037,0.046658050268888474,Noah,"0,1,2","['Adventure', 'Action', 'Drama']",5.7
360,0.26623648405075073,0.19953343272209167,0.5342300534248352,The Karate Kid,"2,0,1","['Family', 'Sport', 'Action', 'Drama']",7.2
361,0.0278275478631258,0.6185224056243896,0.3536500632762909,Hotel Transylvania,"1,2,0","['Fantasy', 'Family', 'Comedy', 'Animation']",7.1
362,0.3621245324611664,0.2822549343109131,0.35562047362327576,Minority Report,"0,2,1","['Mystery', 'Thriller', 'Sci', 'Crime', 'Action']",7.6
363,0.39762383699417114,0.5552969574928284,0.047079186886548996,Your Name.,"1,0,2","['Romance', 'Drama', 'Fantasy', 'Animation']",8.4
364,0.4950496256351471,0.15120622515678406,0.35374411940574646,Top Gun,"0,2,1","['Action', 'Drama']",6.9
365,0.45663392543792725,0.038372233510017395,0.5049938559532166,American Beauty,"2,0,1",['Drama'],8.3
366,0.5139318108558655,0.03083372861146927,0.45523443818092346,Spirited Away,"0,2,1","['Mystery', 'Adventure', 'Family', 'Fantasy', 'Animation']",8.6
367,0.4563632607460022,0.03951604291796684,0.5041207075119019,Apollo 13,"2,0,1","['History', 'Adventure', 'Drama']",7.6
368,0.3680895268917084,0.27322879433631897,0.35868170857429504,Rain Man,"0,2,1",['Drama'],8.0
369,0.29193347692489624,0.5914337635040283,0.11663281172513962,The Great Gatsby,"1,0,2","['Romance', 'Drama']",7.2
370,0.6741825342178345,0.1901129186153412,0.13570456206798553,Dumbo,"0,1,2","['Family', 'Adventure', 'Fantasy']",6.3
371,0.04072357341647148,0.4027720093727112,0.5565043687820435,"I, Robot","2,1,0","['Thriller', 'Sci', 'Action', 'Drama']",7.1
372,0.4071848690509796,0.4134818911552429,0.17933325469493866,Basic Instinct,"1,0,2","['Mystery', 'Thriller', 'Drama']",7.0
373,0.33469998836517334,0.4752458930015564,0.19005414843559265,Murder on the Orient Express,"1,0,2","['Crime', 'Mystery', 'Drama']",6.5
374,0.3071146309375763,0.3038727939128876,0.38901254534721375,X-Men: First Class,"2,0,1","['Sci', 'Adventure', 'Action']",7.7
375,0.44566628336906433,0.4017122685909271,0.15262146294116974,The Angry Birds Movie,"0,1,2","['Adventure', 'Comedy', 'Family', 'Animation', 'Action']",6.3
376,0.3123781979084015,0.212535560131073,0.4750862419605255,GoldenEye,"2,0,1","['Thriller', 'Adventure', 'Action']",7.2
377,0.22406192123889923,0.47678491473197937,0.2991531193256378,Catch Me If You Can,"1,2,0","['Crime', 'Biography', 'Drama']",8.1
378,0.52923184633255,0.17463566362857819,0.29613250494003296,Now You See Me,"0,2,1","['Crime', 'Thriller', 'Mystery']",7.3
379,0.7482556104660034,0.11725041270256042,0.13449394702911377,Hannibal,"0,2,1","['Mystery', 'Drama', 'Thriller', 'Horror', 'Crime']",8.5
